Year,Driver,Stint,LapNumber,Compound,LapTimeSeconds,TrackStatus,PitInTime,PitOutTime
2022,RUS,1.0,2.0,MEDIUM,91.786,1,,
2022,RUS,1.0,3.0,MEDIUM,91.189,1,,
2022,RUS,1.0,4.0,MEDIUM,91.243,1,,
2022,RUS,1.0,5.0,MEDIUM,90.631,1,,
2022,RUS,1.0,6.0,MEDIUM,91.229,1,,
2022,RUS,1.0,7.0,MEDIUM,91.524,1,,
2022,RUS,1.0,8.0,MEDIUM,91.483,1,,
2022,RUS,1.0,9.0,MEDIUM,90.768,1,,
2022,RUS,1.0,10.0,MEDIUM,91.421,1,,
2022,RUS,1.0,11.0,MEDIUM,91.371,1,,
2022,RUS,1.0,12.0,MEDIUM,91.719,1,,
2022,RUS,1.0,13.0,MEDIUM,91.531,1,,
2022,RUS,1.0,14.0,MEDIUM,92.115,1,,
2022,RUS,2.0,17.0,HARD,89.864,1,,
2022,RUS,2.0,18.0,HARD,90.575,1,,
2022,RUS,2.0,19.0,HARD,90.853,1,,
2022,RUS,2.0,20.0,HARD,91.393,1,,
2022,RUS,2.0,21.0,HARD,90.937,1,,
2022,RUS,2.0,22.0,HARD,90.553,1,,
2022,RUS,2.0,23.0,HARD,90.663,1,,
2022,RUS,2.0,24.0,HARD,90.765,1,,
2022,RUS,2.0,25.0,HARD,90.665,1,,
2022,RUS,2.0,26.0,HARD,90.4,1,,
2022,RUS,2.0,27.0,HARD,90.195,1,,
2022,RUS,2.0,28.0,HARD,90.502,1,,
2022,RUS,2.0,29.0,HARD,90.471,1,,
2022,RUS,2.0,30.0,HARD,90.386,1,,
2022,RUS,2.0,31.0,HARD,90.522,1,,
2022,RUS,2.0,32.0,HARD,90.364,1,,
2022,RUS,2.0,33.0,HARD,90.184,1,,
2022,RUS,2.0,34.0,HARD,90.388,1,,
2022,RUS,2.0,35.0,HARD,90.499,1,,
2022,RUS,2.0,36.0,HARD,90.368,1,,
2022,RUS,2.0,37.0,HARD,90.425,1,,
2022,RUS,2.0,38.0,HARD,90.395,1,,
2022,RUS,3.0,41.0,MEDIUM,89.042,1,,
2022,RUS,3.0,42.0,MEDIUM,89.069,1,,
2022,RUS,3.0,43.0,MEDIUM,88.895,1,,
2022,RUS,3.0,44.0,MEDIUM,88.842,1,,
2022,RUS,3.0,45.0,MEDIUM,88.847,1,,
2022,RUS,3.0,46.0,MEDIUM,88.919,1,,
2022,RUS,3.0,47.0,MEDIUM,88.872,1,,
2022,RUS,3.0,48.0,MEDIUM,88.836,1,,
2022,RUS,3.0,49.0,MEDIUM,88.998,1,,
2022,RUS,3.0,50.0,MEDIUM,89.004,1,,
2022,RUS,3.0,51.0,MEDIUM,89.038,1,,
2022,RUS,3.0,52.0,MEDIUM,88.981,1,,
2022,RUS,3.0,53.0,MEDIUM,89.401,1,,
2022,RUS,3.0,54.0,MEDIUM,89.828,1,,
2022,RUS,3.0,55.0,MEDIUM,91.157,1,,
2022,RUS,3.0,56.0,MEDIUM,91.217,1,,
2022,RUS,3.0,57.0,MEDIUM,91.165,1,,
2022,RUS,3.0,58.0,MEDIUM,91.553,1,,
2022,NOR,1.0,2.0,MEDIUM,91.693,1,,
2022,NOR,1.0,3.0,MEDIUM,91.188,1,,
2022,NOR,1.0,4.0,MEDIUM,91.266,1,,
2022,NOR,1.0,5.0,MEDIUM,92.208,1,,
2022,NOR,1.0,6.0,MEDIUM,91.932,1,,
2022,NOR,1.0,7.0,MEDIUM,91.643,1,,
2022,NOR,1.0,8.0,MEDIUM,91.912,1,,
2022,NOR,1.0,9.0,MEDIUM,92.178,1,,
2022,NOR,1.0,10.0,MEDIUM,92.041,1,,
2022,NOR,1.0,11.0,MEDIUM,92.319,1,,
2022,NOR,1.0,12.0,MEDIUM,92.398,1,,
2022,NOR,1.0,13.0,MEDIUM,92.514,1,,
2022,NOR,1.0,14.0,MEDIUM,92.64,1,,
2022,NOR,2.0,17.0,HARD,90.832,1,,
2022,NOR,2.0,18.0,HARD,90.532,1,,
2022,NOR,2.0,19.0,HARD,90.95,1,,
2022,NOR,2.0,20.0,HARD,90.889,1,,
2022,NOR,2.0,21.0,HARD,90.741,1,,
2022,NOR,2.0,22.0,HARD,90.809,1,,
2022,NOR,2.0,23.0,HARD,90.925,1,,
2022,NOR,2.0,24.0,HARD,90.733,1,,
2022,NOR,2.0,25.0,HARD,90.92,1,,
2022,NOR,2.0,26.0,HARD,91.115,1,,
2022,NOR,2.0,27.0,HARD,90.93,1,,
2022,NOR,2.0,28.0,HARD,91.065,1,,
2022,NOR,2.0,29.0,HARD,91.228,1,,
2022,NOR,2.0,30.0,HARD,91.109,1,,
2022,NOR,2.0,31.0,HARD,91.216,1,,
2022,NOR,2.0,32.0,HARD,91.144,1,,
2022,NOR,2.0,33.0,HARD,91.046,1,,
2022,NOR,2.0,34.0,HARD,91.088,1,,
2022,NOR,2.0,35.0,HARD,90.871,1,,
2022,NOR,2.0,36.0,HARD,91.309,1,,
2022,NOR,2.0,37.0,HARD,90.821,1,,
2022,NOR,2.0,38.0,HARD,91.146,12,,
2022,NOR,2.0,39.0,HARD,91.223,1,,
2022,NOR,2.0,40.0,HARD,91.502,1,,
2022,NOR,2.0,41.0,HARD,91.066,1,,
2022,NOR,3.0,44.0,MEDIUM,88.391,1,,
2022,NOR,3.0,45.0,MEDIUM,88.688,1,,
2022,NOR,3.0,46.0,MEDIUM,88.791,1,,
2022,NOR,3.0,47.0,MEDIUM,88.478,1,,
2022,NOR,3.0,48.0,MEDIUM,89.221,1,,
2022,NOR,3.0,49.0,MEDIUM,88.956,1,,
2022,NOR,3.0,50.0,MEDIUM,89.495,1,,
2022,NOR,3.0,51.0,MEDIUM,89.496,1,,
2022,NOR,3.0,52.0,MEDIUM,89.785,1,,
2022,NOR,3.0,53.0,MEDIUM,90.164,1,,
2022,NOR,3.0,54.0,MEDIUM,90.631,1,,
2022,NOR,3.0,55.0,MEDIUM,90.825,1,,
2022,NOR,3.0,56.0,MEDIUM,90.931,1,,
2022,NOR,3.0,57.0,MEDIUM,90.884,1,,
2022,NOR,3.0,58.0,MEDIUM,91.136,1,,
2022,OCO,1.0,2.0,MEDIUM,92.136,1,,
2022,OCO,1.0,3.0,MEDIUM,91.385,1,,
2022,OCO,1.0,4.0,MEDIUM,91.427,1,,
2022,OCO,1.0,5.0,MEDIUM,91.722,1,,
2022,OCO,1.0,6.0,MEDIUM,91.982,1,,
2022,OCO,1.0,7.0,MEDIUM,91.762,1,,
2022,OCO,1.0,8.0,MEDIUM,92.711,1,,
2022,OCO,1.0,9.0,MEDIUM,92.592,1,,
2022,OCO,1.0,10.0,MEDIUM,92.577,1,,
2022,OCO,1.0,11.0,MEDIUM,92.393,1,,
2022,OCO,1.0,12.0,MEDIUM,92.745,1,,
2022,OCO,1.0,13.0,MEDIUM,92.751,1,,
2022,OCO,2.0,16.0,HARD,91.46,1,,
2022,OCO,2.0,17.0,HARD,91.134,1,,
2022,OCO,2.0,18.0,HARD,91.516,1,,
2022,OCO,2.0,19.0,HARD,90.835,1,,
2022,OCO,2.0,20.0,HARD,91.355,1,,
2022,OCO,2.0,21.0,HARD,91.117,1,,
2022,OCO,2.0,22.0,HARD,90.999,1,,
2022,OCO,2.0,23.0,HARD,90.933,1,,
2022,OCO,2.0,24.0,HARD,91.19,1,,
2022,OCO,2.0,25.0,HARD,91.254,1,,
2022,OCO,2.0,26.0,HARD,91.094,1,,
2022,OCO,2.0,27.0,HARD,91.097,1,,
2022,OCO,2.0,28.0,HARD,91.091,1,,
2022,OCO,2.0,29.0,HARD,91.029,1,,
2022,OCO,2.0,30.0,HARD,91.091,1,,
2022,OCO,2.0,31.0,HARD,91.159,1,,
2022,OCO,2.0,32.0,HARD,91.079,1,,
2022,OCO,2.0,33.0,HARD,91.043,1,,
2022,OCO,2.0,34.0,HARD,91.107,1,,
2022,OCO,2.0,35.0,HARD,91.033,1,,
2022,OCO,2.0,36.0,HARD,91.118,1,,
2022,OCO,2.0,37.0,HARD,90.783,1,,
2022,OCO,2.0,38.0,HARD,90.788,12,,
2022,OCO,2.0,39.0,HARD,90.992,1,,
2022,OCO,2.0,40.0,HARD,91.001,1,,
2022,OCO,3.0,43.0,HARD,89.369,1,,
2022,OCO,3.0,44.0,HARD,89.379,1,,
2022,OCO,3.0,45.0,HARD,89.333,1,,
2022,OCO,3.0,46.0,HARD,89.421,1,,
2022,OCO,3.0,47.0,HARD,89.389,1,,
2022,OCO,3.0,48.0,HARD,89.707,1,,
2022,OCO,3.0,49.0,HARD,89.641,1,,
2022,OCO,3.0,50.0,HARD,89.848,1,,
2022,OCO,3.0,51.0,HARD,89.502,1,,
2022,OCO,3.0,52.0,HARD,89.611,1,,
2022,OCO,3.0,53.0,HARD,89.506,1,,
2022,OCO,3.0,54.0,HARD,89.434,1,,
2022,OCO,3.0,55.0,HARD,89.491,1,,
2022,OCO,3.0,56.0,HARD,89.725,1,,
2022,OCO,3.0,57.0,HARD,89.574,1,,
2022,OCO,3.0,58.0,HARD,90.021,1,,
2022,STR,1.0,2.0,MEDIUM,92.649,1,,
2022,STR,1.0,3.0,MEDIUM,91.74,1,,
2022,STR,1.0,4.0,MEDIUM,91.827,1,,
2022,STR,1.0,5.0,MEDIUM,91.986,1,,
2022,STR,1.0,6.0,MEDIUM,91.935,1,,
2022,STR,1.0,7.0,MEDIUM,91.887,1,,
2022,STR,1.0,8.0,MEDIUM,92.314,1,,
2022,STR,1.0,9.0,MEDIUM,92.531,1,,
2022,STR,1.0,10.0,MEDIUM,92.588,1,,
2022,STR,1.0,11.0,MEDIUM,92.67,1,,
2022,STR,1.0,12.0,MEDIUM,92.846,1,,
2022,STR,2.0,15.0,HARD,91.85,1,,
2022,STR,2.0,16.0,HARD,91.086,1,,
2022,STR,2.0,17.0,HARD,91.052,1,,
2022,STR,2.0,18.0,HARD,91.374,1,,
2022,STR,2.0,19.0,HARD,91.578,1,,
2022,STR,2.0,20.0,HARD,92.167,1,,
2022,STR,2.0,21.0,HARD,91.632,1,,
2022,STR,2.0,22.0,HARD,91.396,1,,
2022,STR,2.0,23.0,HARD,91.626,1,,
2022,STR,2.0,24.0,HARD,90.772,1,,
2022,STR,2.0,25.0,HARD,90.974,1,,
2022,STR,2.0,26.0,HARD,90.78,1,,
2022,STR,2.0,27.0,HARD,90.941,1,,
2022,STR,2.0,28.0,HARD,91.155,1,,
2022,STR,2.0,29.0,HARD,91.267,1,,
2022,STR,2.0,30.0,HARD,91.179,1,,
2022,STR,2.0,31.0,HARD,91.167,1,,
2022,STR,2.0,32.0,HARD,90.978,1,,
2022,STR,2.0,33.0,HARD,90.884,1,,
2022,STR,2.0,34.0,HARD,90.886,1,,
2022,STR,2.0,35.0,HARD,91.069,1,,
2022,STR,2.0,36.0,HARD,91.033,1,,
2022,STR,2.0,37.0,HARD,90.98,1,,
2022,STR,2.0,38.0,HARD,91.31,12,,
2022,STR,2.0,39.0,HARD,91.033,1,,
2022,STR,3.0,42.0,MEDIUM,89.62,1,,
2022,STR,3.0,43.0,MEDIUM,92.867,1,,
2022,STR,3.0,44.0,MEDIUM,90.88,1,,
2022,STR,3.0,45.0,MEDIUM,89.857,1,,
2022,STR,3.0,46.0,MEDIUM,89.877,1,,
2022,STR,3.0,47.0,MEDIUM,90.08,1,,
2022,STR,3.0,48.0,MEDIUM,89.692,1,,
2022,STR,3.0,49.0,MEDIUM,91.56,1,,
2022,STR,3.0,50.0,MEDIUM,90.041,1,,
2022,STR,3.0,51.0,MEDIUM,89.942,1,,
2022,STR,3.0,52.0,MEDIUM,90.431,1,,
2022,STR,3.0,53.0,MEDIUM,89.805,1,,
2022,STR,3.0,54.0,MEDIUM,90.179,1,,
2022,STR,3.0,55.0,MEDIUM,90.363,1,,
2022,STR,3.0,56.0,MEDIUM,90.508,1,,
2022,STR,3.0,57.0,MEDIUM,91.844,1,,
2022,STR,3.0,58.0,MEDIUM,91.33,1,,
2022,RIC,1.0,2.0,MEDIUM,92.513,1,,
2022,RIC,1.0,3.0,MEDIUM,91.815,1,,
2022,RIC,1.0,4.0,MEDIUM,92.413,1,,
2022,RIC,1.0,5.0,MEDIUM,92.265,1,,
2022,RIC,1.0,6.0,MEDIUM,91.862,1,,
2022,RIC,1.0,7.0,MEDIUM,92.055,1,,
2022,RIC,1.0,8.0,MEDIUM,92.305,1,,
2022,RIC,1.0,9.0,MEDIUM,92.367,1,,
2022,RIC,1.0,10.0,MEDIUM,92.436,1,,
2022,RIC,1.0,11.0,MEDIUM,92.564,1,,
2022,RIC,1.0,12.0,MEDIUM,92.768,1,,
2022,RIC,1.0,13.0,MEDIUM,92.924,1,,
2022,RIC,1.0,14.0,MEDIUM,92.752,1,,
2022,RIC,1.0,15.0,MEDIUM,92.721,1,,
2022,RIC,1.0,16.0,MEDIUM,92.984,1,,
2022,RIC,1.0,17.0,MEDIUM,93.191,1,,
2022,RIC,1.0,18.0,MEDIUM,93.54,1,,
2022,RIC,2.0,21.0,HARD,91.13,1,,
2022,RIC,2.0,22.0,HARD,91.105,1,,
2022,RIC,2.0,23.0,HARD,91.013,1,,
2022,RIC,2.0,24.0,HARD,92.467,1,,
2022,RIC,2.0,25.0,HARD,91.704,1,,
2022,RIC,2.0,26.0,HARD,91.396,1,,
2022,RIC,2.0,27.0,HARD,90.963,1,,
2022,RIC,2.0,28.0,HARD,91.321,1,,
2022,RIC,2.0,29.0,HARD,91.228,1,,
2022,RIC,2.0,30.0,HARD,90.852,1,,
2022,RIC,2.0,31.0,HARD,91.511,1,,
2022,RIC,2.0,32.0,HARD,91.154,1,,
2022,RIC,2.0,33.0,HARD,91.156,1,,
2022,RIC,2.0,34.0,HARD,91.152,1,,
2022,RIC,2.0,35.0,HARD,91.643,1,,
2022,RIC,2.0,36.0,HARD,91.621,1,,
2022,RIC,2.0,37.0,HARD,91.076,1,,
2022,RIC,2.0,38.0,HARD,91.323,12,,
2022,RIC,2.0,39.0,HARD,91.096,1,,
2022,RIC,2.0,40.0,HARD,91.18,1,,
2022,RIC,2.0,41.0,HARD,91.292,1,,
2022,RIC,2.0,42.0,HARD,90.993,1,,
2022,RIC,2.0,43.0,HARD,91.777,1,,
2022,RIC,2.0,44.0,HARD,90.955,1,,
2022,RIC,2.0,45.0,HARD,90.785,1,,
2022,RIC,2.0,46.0,HARD,90.943,1,,
2022,RIC,2.0,47.0,HARD,90.935,1,,
2022,RIC,2.0,48.0,HARD,91.089,1,,
2022,RIC,2.0,49.0,HARD,92.059,1,,
2022,RIC,2.0,50.0,HARD,92.284,1,,
2022,RIC,2.0,51.0,HARD,91.249,1,,
2022,RIC,2.0,52.0,HARD,91.099,1,,
2022,RIC,2.0,53.0,HARD,90.99,1,,
2022,RIC,2.0,54.0,HARD,91.087,1,,
2022,RIC,2.0,55.0,HARD,91.218,1,,
2022,RIC,2.0,56.0,HARD,91.278,1,,
2022,RIC,2.0,57.0,HARD,91.114,1,,
2022,RIC,2.0,58.0,HARD,90.856,1,,
2022,VET,1.0,2.0,MEDIUM,92.324,1,,
2022,VET,1.0,3.0,MEDIUM,91.488,1,,
2022,VET,1.0,4.0,MEDIUM,91.439,1,,
2022,VET,1.0,5.0,MEDIUM,91.786,1,,
2022,VET,1.0,6.0,MEDIUM,91.965,1,,
2022,VET,1.0,7.0,MEDIUM,91.688,1,,
2022,VET,1.0,8.0,MEDIUM,92.654,1,,
2022,VET,1.0,9.0,MEDIUM,92.681,1,,
2022,VET,1.0,10.0,MEDIUM,92.511,1,,
2022,VET,1.0,11.0,MEDIUM,92.485,1,,
2022,VET,1.0,12.0,MEDIUM,92.607,1,,
2022,VET,1.0,13.0,MEDIUM,92.744,1,,
2022,VET,1.0,14.0,MEDIUM,92.675,1,,
2022,VET,1.0,15.0,MEDIUM,92.279,1,,
2022,VET,1.0,16.0,MEDIUM,93.198,1,,
2022,VET,1.0,17.0,MEDIUM,92.983,1,,
2022,VET,1.0,18.0,MEDIUM,92.365,1,,
2022,VET,1.0,19.0,MEDIUM,92.689,1,,
2022,VET,1.0,20.0,MEDIUM,93.14,1,,
2022,VET,1.0,21.0,MEDIUM,93.542,1,,
2022,VET,1.0,22.0,MEDIUM,93.03,1,,
2022,VET,1.0,23.0,MEDIUM,93.281,1,,
2022,VET,1.0,24.0,MEDIUM,93.494,1,,
2022,VET,2.0,27.0,HARD,90.884,1,,
2022,VET,2.0,28.0,HARD,90.735,1,,
2022,VET,2.0,29.0,HARD,92.02,1,,
2022,VET,2.0,30.0,HARD,91.568,1,,
2022,VET,2.0,31.0,HARD,91.034,1,,
2022,VET,2.0,32.0,HARD,91.363,1,,
2022,VET,2.0,33.0,HARD,91.428,1,,
2022,VET,2.0,34.0,HARD,91.096,1,,
2022,VET,2.0,35.0,HARD,90.312,1,,
2022,VET,2.0,36.0,HARD,90.786,1,,
2022,VET,2.0,37.0,HARD,90.622,1,,
2022,VET,2.0,38.0,HARD,90.772,12,,
2022,VET,2.0,39.0,HARD,91.224,1,,
2022,VET,2.0,40.0,HARD,90.748,1,,
2022,VET,2.0,41.0,HARD,91.214,1,,
2022,VET,2.0,42.0,HARD,91.764,1,,
2022,VET,2.0,43.0,HARD,90.69,1,,
2022,VET,2.0,44.0,HARD,90.733,1,,
2022,VET,2.0,45.0,HARD,90.614,1,,
2022,VET,2.0,46.0,HARD,90.788,1,,
2022,VET,2.0,47.0,HARD,90.634,1,,
2022,VET,2.0,48.0,HARD,91.639,1,,
2022,VET,2.0,49.0,HARD,91.374,1,,
2022,VET,2.0,50.0,HARD,91.437,1,,
2022,VET,2.0,51.0,HARD,91.383,1,,
2022,VET,2.0,52.0,HARD,91.116,1,,
2022,VET,2.0,53.0,HARD,91.056,1,,
2022,VET,2.0,54.0,HARD,90.931,1,,
2022,VET,2.0,55.0,HARD,91.304,1,,
2022,VET,2.0,56.0,HARD,91.485,1,,
2022,VET,2.0,57.0,HARD,91.227,1,,
2022,VET,2.0,58.0,HARD,90.351,1,,
2022,TSU,1.0,2.0,MEDIUM,92.551,1,,
2022,TSU,1.0,3.0,MEDIUM,91.604,1,,
2022,TSU,1.0,4.0,MEDIUM,91.789,1,,
2022,TSU,1.0,5.0,MEDIUM,91.832,1,,
2022,TSU,1.0,6.0,MEDIUM,92.038,1,,
2022,TSU,1.0,7.0,MEDIUM,91.997,1,,
2022,TSU,1.0,8.0,MEDIUM,92.252,1,,
2022,TSU,1.0,9.0,MEDIUM,92.62,1,,
2022,TSU,1.0,10.0,MEDIUM,92.5,1,,
2022,TSU,1.0,11.0,MEDIUM,92.647,1,,
2022,TSU,1.0,12.0,MEDIUM,92.63,1,,
2022,TSU,1.0,13.0,MEDIUM,92.96,1,,
2022,TSU,2.0,16.0,HARD,91.266,1,,
2022,TSU,2.0,17.0,HARD,91.362,1,,
2022,TSU,2.0,18.0,HARD,91.483,1,,
2022,TSU,2.0,19.0,HARD,91.66,1,,
2022,TSU,2.0,20.0,HARD,91.916,1,,
2022,TSU,2.0,21.0,HARD,92.326,1,,
2022,TSU,2.0,22.0,HARD,92.169,1,,
2022,TSU,2.0,23.0,HARD,91.671,1,,
2022,TSU,2.0,24.0,HARD,92.387,1,,
2022,TSU,2.0,25.0,HARD,91.773,1,,
2022,TSU,2.0,26.0,HARD,91.311,1,,
2022,TSU,2.0,27.0,HARD,91.294,1,,
2022,TSU,2.0,28.0,HARD,91.141,1,,
2022,TSU,2.0,29.0,HARD,91.202,1,,
2022,TSU,2.0,30.0,HARD,91.215,1,,
2022,TSU,2.0,31.0,HARD,91.2,1,,
2022,TSU,2.0,32.0,HARD,91.435,1,,
2022,TSU,2.0,33.0,HARD,91.307,1,,
2022,TSU,2.0,34.0,HARD,91.323,1,,
2022,TSU,2.0,35.0,HARD,91.272,1,,
2022,TSU,2.0,36.0,HARD,91.015,1,,
2022,TSU,2.0,37.0,HARD,91.364,1,,
2022,TSU,3.0,40.0,SOFT,89.489,1,,
2022,TSU,3.0,41.0,SOFT,89.762,1,,
2022,TSU,3.0,42.0,SOFT,90.101,1,,
2022,TSU,3.0,43.0,SOFT,89.719,1,,
2022,TSU,3.0,44.0,SOFT,90.311,1,,
2022,TSU,3.0,45.0,SOFT,90.498,1,,
2022,TSU,3.0,46.0,SOFT,89.975,1,,
2022,TSU,3.0,47.0,SOFT,89.991,1,,
2022,TSU,3.0,48.0,SOFT,90.176,1,,
2022,TSU,3.0,49.0,SOFT,90.225,1,,
2022,TSU,3.0,50.0,SOFT,90.76,1,,
2022,TSU,3.0,51.0,SOFT,91.066,1,,
2022,TSU,3.0,52.0,SOFT,91.024,1,,
2022,TSU,3.0,53.0,SOFT,91.318,1,,
2022,TSU,3.0,54.0,SOFT,91.579,1,,
2022,TSU,3.0,55.0,SOFT,92.138,1,,
2022,TSU,3.0,56.0,SOFT,92.04,1,,
2022,TSU,3.0,57.0,SOFT,91.639,1,,
2022,TSU,3.0,58.0,SOFT,92.28,1,,
2022,ZHO,1.0,2.0,MEDIUM,93.406,1,,
2022,ZHO,1.0,3.0,MEDIUM,92.436,1,,
2022,ZHO,1.0,4.0,MEDIUM,92.818,1,,
2022,ZHO,1.0,5.0,MEDIUM,92.456,1,,
2022,ZHO,1.0,6.0,MEDIUM,92.254,1,,
2022,ZHO,1.0,7.0,MEDIUM,91.937,1,,
2022,ZHO,1.0,8.0,MEDIUM,92.084,1,,
2022,ZHO,1.0,9.0,MEDIUM,92.322,1,,
2022,ZHO,1.0,10.0,MEDIUM,92.314,1,,
2022,ZHO,1.0,11.0,MEDIUM,92.685,1,,
2022,ZHO,1.0,12.0,MEDIUM,92.547,1,,
2022,ZHO,1.0,13.0,MEDIUM,92.99,1,,
2022,ZHO,1.0,14.0,MEDIUM,93.174,1,,
2022,ZHO,2.0,17.0,HARD,91.072,1,,
2022,ZHO,2.0,18.0,HARD,91.13,1,,
2022,ZHO,2.0,19.0,HARD,91.124,1,,
2022,ZHO,2.0,20.0,HARD,91.542,1,,
2022,ZHO,2.0,21.0,HARD,91.67,1,,
2022,ZHO,2.0,22.0,HARD,91.591,1,,
2022,ZHO,2.0,23.0,HARD,92.546,1,,
2022,ZHO,2.0,24.0,HARD,91.804,1,,
2022,ZHO,2.0,25.0,HARD,91.89,1,,
2022,ZHO,2.0,26.0,HARD,91.368,1,,
2022,ZHO,2.0,27.0,HARD,91.697,1,,
2022,ZHO,2.0,28.0,HARD,91.577,1,,
2022,ZHO,2.0,29.0,HARD,91.59,1,,
2022,ZHO,2.0,30.0,HARD,92.329,1,,
2022,ZHO,2.0,31.0,HARD,91.643,1,,
2022,ZHO,2.0,32.0,HARD,91.216,1,,
2022,ZHO,2.0,33.0,HARD,91.349,1,,
2022,ZHO,2.0,34.0,HARD,91.687,1,,
2022,ZHO,2.0,35.0,HARD,91.834,1,,
2022,ZHO,2.0,36.0,HARD,91.663,1,,
2022,ZHO,2.0,37.0,HARD,91.284,1,,
2022,ZHO,2.0,38.0,HARD,91.273,12,,
2022,ZHO,2.0,39.0,HARD,91.127,1,,
2022,ZHO,2.0,40.0,HARD,91.097,1,,
2022,ZHO,2.0,41.0,HARD,91.547,1,,
2022,ZHO,2.0,42.0,HARD,91.843,1,,
2022,ZHO,2.0,43.0,HARD,93.485,1,,
2022,ZHO,3.0,46.0,SOFT,90.925,1,,
2022,ZHO,3.0,47.0,SOFT,92.562,1,,
2022,ZHO,3.0,48.0,SOFT,90.432,1,,
2022,ZHO,3.0,49.0,SOFT,90.583,1,,
2022,ZHO,3.0,50.0,SOFT,90.223,1,,
2022,ZHO,3.0,51.0,SOFT,90.109,1,,
2022,ZHO,3.0,52.0,SOFT,91.823,1,,
2022,ZHO,3.0,53.0,SOFT,89.6,1,,
2022,ZHO,3.0,54.0,SOFT,90.422,1,,
2022,ZHO,3.0,55.0,SOFT,90.407,1,,
2022,ZHO,3.0,56.0,SOFT,92.315,1,,
2022,ZHO,3.0,57.0,SOFT,92.551,1,,
2022,ALB,1.0,2.0,MEDIUM,93.227,1,,
2022,ALB,1.0,3.0,MEDIUM,92.356,1,,
2022,ALB,1.0,4.0,MEDIUM,93.137,1,,
2022,ALB,1.0,5.0,MEDIUM,92.652,1,,
2022,ALB,1.0,6.0,MEDIUM,92.302,1,,
2022,ALB,1.0,7.0,MEDIUM,91.987,1,,
2022,ALB,1.0,8.0,MEDIUM,92.303,1,,
2022,ALB,1.0,9.0,MEDIUM,92.406,1,,
2022,ALB,1.0,10.0,MEDIUM,92.55,1,,
2022,ALB,1.0,11.0,MEDIUM,93.387,1,,
2022,ALB,2.0,14.0,HARD,90.982,1,,
2022,ALB,2.0,15.0,HARD,91.43,1,,
2022,ALB,2.0,16.0,HARD,91.585,1,,
2022,ALB,2.0,17.0,HARD,91.496,1,,
2022,ALB,2.0,18.0,HARD,91.836,1,,
2022,ALB,2.0,19.0,HARD,91.691,1,,
2022,ALB,2.0,20.0,HARD,91.835,1,,
2022,ALB,2.0,21.0,HARD,91.929,1,,
2022,ALB,2.0,22.0,HARD,91.975,1,,
2022,ALB,2.0,23.0,HARD,91.717,1,,
2022,ALB,2.0,24.0,HARD,91.918,1,,
2022,ALB,2.0,25.0,HARD,91.61,1,,
2022,ALB,2.0,26.0,HARD,91.631,1,,
2022,ALB,2.0,27.0,HARD,91.624,1,,
2022,ALB,2.0,28.0,HARD,91.521,1,,
2022,ALB,2.0,29.0,HARD,91.487,1,,
2022,ALB,2.0,30.0,HARD,91.451,1,,
2022,ALB,2.0,31.0,HARD,91.587,1,,
2022,ALB,2.0,32.0,HARD,91.496,1,,
2022,ALB,2.0,33.0,HARD,91.55,1,,
2022,ALB,2.0,34.0,HARD,91.509,1,,
2022,ALB,3.0,37.0,MEDIUM,90.09,1,,
2022,ALB,3.0,38.0,MEDIUM,89.974,12,,
2022,ALB,3.0,39.0,MEDIUM,90.023,1,,
2022,ALB,3.0,40.0,MEDIUM,89.939,1,,
2022,ALB,3.0,41.0,MEDIUM,90.139,1,,
2022,ALB,3.0,42.0,MEDIUM,90.378,1,,
2022,ALB,3.0,43.0,MEDIUM,90.241,1,,
2022,ALB,3.0,44.0,MEDIUM,90.218,1,,
2022,ALB,3.0,45.0,MEDIUM,90.76,1,,
2022,ALB,3.0,46.0,MEDIUM,90.896,1,,
2022,ALB,3.0,47.0,MEDIUM,90.976,1,,
2022,ALB,3.0,48.0,MEDIUM,91.124,1,,
2022,ALB,3.0,49.0,MEDIUM,91.795,1,,
2022,ALB,3.0,50.0,MEDIUM,91.925,1,,
2022,ALB,3.0,51.0,MEDIUM,92.564,1,,
2022,ALB,3.0,52.0,MEDIUM,93.467,1,,
2022,ALB,3.0,53.0,MEDIUM,92.523,1,,
2022,ALB,3.0,54.0,MEDIUM,92.825,1,,
2022,ALB,3.0,55.0,MEDIUM,95.096,1,,
2022,ALB,3.0,56.0,MEDIUM,93.126,1,,
2022,ALB,3.0,57.0,MEDIUM,93.882,1,,
2022,GAS,1.0,2.0,SOFT,94.636,1,,
2022,GAS,1.0,3.0,SOFT,92.47,1,,
2022,GAS,1.0,4.0,SOFT,92.473,1,,
2022,GAS,1.0,5.0,SOFT,92.581,1,,
2022,GAS,1.0,6.0,SOFT,93.306,1,,
2022,GAS,1.0,7.0,SOFT,92.417,1,,
2022,GAS,1.0,8.0,SOFT,92.537,1,,
2022,GAS,1.0,9.0,SOFT,92.71,1,,
2022,GAS,1.0,10.0,SOFT,92.742,1,,
2022,GAS,1.0,11.0,SOFT,92.962,1,,
2022,GAS,1.0,12.0,SOFT,93.119,1,,
2022,GAS,1.0,13.0,SOFT,93.38,1,,
2022,GAS,2.0,16.0,HARD,91.081,1,,
2022,GAS,2.0,17.0,HARD,91.018,1,,
2022,GAS,2.0,18.0,HARD,91.227,1,,
2022,GAS,2.0,19.0,HARD,91.3,1,,
